
================================================================================
       Inexact Proximal Gradient Type Method   (version:0.1 (2021-09-17))  
================================================================================
Problem Summary: Excuted at 2021-10-1 21:42
Dataset:............................................duke
Data Size:......................................n=44, p=7129
Loss Function:..................................Logistic
Regularizer:....................................Overlapping Group L1
Penalty Parameter:..............................lambda=0.0162
Number of groups:.............................792

Algorithm Parameters:
Termination Conditions: accuracy: 1e-06 | optim scaled: False | time limits:3600.0 | iteration limits:100000
Inexact Strategy: yd: gamma:1.000e-01
Lineserch Parameters: eta:1e-05 | xi:0.5 | beta:1.1
Proximal Stepsize update: heuristic
****************************************************************************************************
    87 2.721e-01 1.498e-01 | 1.228e-02    4 desired 3.606e+00    1 +2.418e-06 +5.638e-05  658   134 |    0   1.000e+00 1.228e-02 |
    88 2.717e-01 1.648e-01 | 1.618e-02    3 desired 4.363e+00    0 +4.822e-05 +7.276e-05  661   131 |    0   1.000e+00 1.618e-02 |
    89 2.716e-01 1.812e-01 | 2.393e-02    4 desired 2.904e+00    1 +1.800e-05 +1.145e-04  656   136 |    1   5.000e-01 1.197e-02 |
    90 2.707e-01 1.450e-01 | 1.061e-02    5 desired 4.251e+00    0 +2.804e-05 +4.629e-05  669   123 |    0   1.000e+00 1.061e-02 |
    91 2.703e-01 1.595e-01 | 1.239e-02    3 desired 5.144e+00    0 +1.738e-05 +4.737e-05  672   120 |    0   1.000e+00 1.239e-02 |
    92 2.699e-01 1.754e-01 | 1.556e-02    3 desired 3.112e+00    1 +2.129e-05 +5.441e-05  675   117 |    0   1.000e+00 1.556e-02 |
    93 2.697e-01 1.930e-01 | 2.116e-02    4 desired 4.142e+00    0 +1.744e-05 +7.041e-05  671   121 |    1   5.000e-01 1.058e-02 |
    94 2.689e-01 1.544e-01 | 9.365e-03    3 desired 5.012e+00    0 +2.224e-05 +2.993e-05  679   113 |    0   1.000e+00 9.365e-03 |
    95 2.685e-01 1.698e-01 | 1.026e-02    3 desired 3.032e+00    1 +1.086e-06 +2.647e-05  684   108 |    0   1.000e+00 1.026e-02 |
    96 2.681e-01 1.868e-01 | 1.178e-02    3 desired 3.669e+00    0 +2.195e-05 +2.478e-05  687   105 |    0   1.000e+00 1.178e-02 |
    97 2.677e-01 2.055e-01 | 1.401e-02    5 desired 2.686e+00    1 +1.876e-06 +2.371e-05  688   104 |    0   1.000e+00 1.401e-02 |
    98 2.673e-01 2.260e-01 | 1.782e-02    4 desired 3.575e+00    0 +9.306e-06 +2.421e-05  691   101 |    0   1.000e+00 1.782e-02 |
    99 2.671e-01 2.486e-01 | 2.475e-02    4 desired 2.163e+00    1 +1.460e-05 +2.657e-05  685   107 |    1   5.000e-01 1.238e-02 |
   100 2.663e-01 1.989e-01 | 1.096e-02    6 desired 3.483e+00    0 +3.802e-06 +1.670e-05  699    93 |    0   1.000e+00 1.096e-02 |
   101 2.659e-01 2.188e-01 | 1.209e-02    4 desired 2.318e+00    1 +8.462e-07 +1.315e-05  701    91 |    0   1.000e+00 1.209e-02 |
   102 2.655e-01 2.407e-01 | 1.418e-02    4 desired 3.086e+00    0 +6.313e-06 +1.074e-05  704    88 |    0   1.000e+00 1.418e-02 |
   103 2.651e-01 2.648e-01 | 1.740e-02    4 desired 2.053e+00    1 +6.343e-06 +8.285e-06  704    88 |    0   1.000e+00 1.740e-02 |
   104 2.648e-01 2.912e-01 | 2.321e-02    6 desired 3.307e+00    0 +4.772e-06 +5.713e-06  705    87 |    0   1.000e+00 2.321e-02 |
   105 2.648e-01 3.204e-01 | 3.486e-02   24 desired 2.781e+00    3 +2.208e-06 +2.322e-06  678   114 |    1   5.000e-01 1.743e-02 |
   106 2.639e-01 2.563e-01 | 1.551e-02    6 desired 2.036e+00    1 +7.455e-06 +8.455e-06  709    83 |    0   1.000e+00 1.551e-02 |
   107 2.634e-01 2.819e-01 | 1.896e-02    5 desired 2.981e+00    0 +2.892e-06 +5.519e-06  711    81 |    0   1.000e+00 1.896e-02 |
   108 2.632e-01 3.101e-01 | 2.367e-02    9 desired 2.904e+00    1 +1.824e-06 +2.266e-06  716    76 |    0   1.000e+00 2.367e-02 |
   109 2.630e-01 3.411e-01 | 3.281e-02   65 desired 5.191e+00    7 +4.148e-08 +4.288e-08  703    89 |    1   5.000e-01 1.640e-02 |
   110 2.622e-01 2.729e-01 | 1.317e-02    6 desired 1.900e+00    2 +2.137e-06 +3.656e-06  719    73 |    0   1.000e+00 1.317e-02 |
   111 2.617e-01 3.002e-01 | 1.482e-02    6 desired 3.060e+00    0 +9.100e-07 +1.543e-06  722    70 |    0   1.000e+00 1.482e-02 |
   112 2.614e-01 3.302e-01 | 1.718e-02   12 desired 3.968e+00    1 +1.684e-07 +1.923e-07  723    69 |    0   1.000e+00 1.718e-02 |
   113 2.610e-01 3.632e-01 | 2.061e-02   10 desired 1.933e+00    2 +3.521e-07 +3.776e-07  724    68 |    0   1.000e+00 2.061e-02 |
   114 2.608e-01 3.995e-01 | 2.673e-02    8 desired 1.712e+00    1 +4.192e-06 +4.842e-06  724    68 |    0   1.000e+00 2.673e-02 |
   115 2.607e-01 4.395e-01 | 3.853e-02    6 desired 1.254e+00    1 +1.222e-05 +2.590e-05  711    81 |    1   5.000e-01 1.927e-02 |
   116 2.599e-01 3.516e-01 | 1.665e-02   21 desired 1.742e+00    2 +3.491e-08 +3.515e-08  730    62 |    0   1.000e+00 1.665e-02 |
   117 2.594e-01 3.868e-01 | 1.970e-02    9 desired 1.698e+00    1 +1.613e-06 +1.625e-06  730    62 |    0   1.000e+00 1.970e-02 |
   118 2.591e-01 4.254e-01 | 2.425e-02    5 desired 1.243e+00    1 +6.182e-06 +7.834e-06  730    62 |    0   1.000e+00 2.425e-02 |
   119 2.589e-01 4.680e-01 | 3.188e-02    5 desired 1.820e+00    0 +1.384e-05 +2.714e-05  720    72 |    1   5.000e-01 1.594e-02 |
 Iters.   Obj.    alphak   |  aoptim   its.   Flag  Stepsize  baks    Gap       tarGap    #pz  #pnz | baks    stepsize  |dtaken| |
   120 2.582e-01 3.744e-01 | 1.347e-02   10 desired 1.950e+00    1 +2.999e-07 +3.970e-07  735    57 |    0   1.000e+00 1.347e-02 |
   121 2.578e-01 4.118e-01 | 1.462e-02    6 desired 1.428e+00    1 +2.006e-06 +2.071e-06  736    56 |    0   1.000e+00 1.462e-02 |
   122 2.575e-01 4.530e-01 | 1.621e-02    4 desired 1.900e+00    0 +5.193e-06 +5.706e-06  739    53 |    0   1.000e+00 1.621e-02 |
   123 2.571e-01 4.983e-01 | 1.836e-02    3 desired 1.045e+00    1 +5.207e-06 +1.264e-05  741    51 |    0   1.000e+00 1.836e-02 |
   124 2.567e-01 5.481e-01 | 2.194e-02    4 desired 1.391e+00    0 +8.955e-06 +2.714e-05  743    49 |    0   1.000e+00 2.194e-02 |
