
================================================================================
       Inexact Proximal Gradient Type Method   (version:0.1 (2021-09-17))  
================================================================================
Problem Summary: Excuted at 2021-10-1 21:41
Dataset:....................................colon_cancer
Data Size:......................................n=62, p=2000
Loss Function:..................................Logistic
Regularizer:....................................Overlapping Group L1
Penalty Parameter:..............................lambda=0.0178
Number of groups:.............................223

Algorithm Parameters:
Termination Conditions: accuracy: 1e-06 | optim scaled: False | time limits:3600.0 | iteration limits:100000
Inexact Strategy: yd: gamma:1.000e-01
Lineserch Parameters: eta:1e-05 | xi:0.5 | beta:1.1
Proximal Stepsize update: heuristic
****************************************************************************************************
    69 3.448e-01 6.508e-01 | 2.898e-02    3 desired 1.063e+00    0 +4.037e-05 +8.080e-05  184    39 |    1   5.000e-01 1.449e-02 |
    70 3.444e-01 5.206e-01 | 1.277e-02    4 desired 1.415e+00    0 +2.576e-06 +7.468e-06  183    40 |    0   1.000e+00 1.277e-02 |
    71 3.442e-01 5.727e-01 | 1.453e-02    4 desired 9.418e-01    1 +1.304e-06 +1.391e-05  184    39 |    0   1.000e+00 1.453e-02 |
    72 3.440e-01 6.300e-01 | 1.853e-02    3 desired 1.140e+00    0 +1.563e-05 +3.028e-05  185    38 |    0   1.000e+00 1.853e-02 |
    73 3.439e-01 6.930e-01 | 2.546e-02    4 desired 7.584e-01    1 +1.889e-06 +7.273e-05  187    36 |    1   5.000e-01 1.273e-02 |
    74 3.436e-01 5.544e-01 | 1.190e-02    6 desired 1.221e+00    0 +4.202e-06 +8.321e-06  186    37 |    0   1.000e+00 1.190e-02 |
    75 3.434e-01 6.098e-01 | 1.328e-02    3 desired 1.478e+00    0 +1.049e-05 +1.418e-05  188    35 |    0   1.000e+00 1.328e-02 |
    76 3.432e-01 6.708e-01 | 1.664e-02    2 desired 8.128e-01    1 +5.135e-06 +2.874e-05  187    36 |    0   1.000e+00 1.664e-02 |
    77 3.431e-01 7.379e-01 | 2.261e-02    3 desired 9.835e-01    0 +1.568e-05 +6.577e-05  189    34 |    1   5.000e-01 1.130e-02 |
    78 3.429e-01 5.903e-01 | 1.160e-02    3 desired 1.190e+00    0 +6.798e-06 +9.787e-06  190    33 |    0   1.000e+00 1.160e-02 |
